Car,Model,Volume,Weight,CO2
Audi,R8 GT Spyder Quattro 5.2 Lts. FSI DOHC Cabriolet 2P. T/A Motor CMPA Otto,5200,1474,332
Hyundai,i40 VF 2.0 Lts. DOHC Station Wagon 5P. T/A Motor Otto,2000,1247,190
Hyundai,Eon HA 0.8 Lts. SOHC Hatch Back 5P. T/M Motor Otto,800,1134,120
Ford,Escape 2.0 Lts. DOHC SUV 5P. T/A 4x4 Motor Otto,2000,1134,229
Ford,Escape 2.0 Lts. DOHC SUV 5P. T/A 4x2 Motor Otto,2000,1134,229
Ford,Escape S 2.5 Lts. DOHC SUV 5P. T/A Motor Otto,2500,1134,180
BMW,X1 xDrive20i 2.0i Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,2000,1701,168
BMW,X1 xDrive28i 2.0i Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,2000,1701,168
BMW,X3 xDrive20i 2.0i Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,2000,1701,168
BMW,X3 xDrive28i 2.0i Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,2000,1701,168
BMW,X1 sDrive20i 2.0i Lts. DOHC Station Wagon 5P. 4x2 T/A Motor Otto,2000,1701,168
Chevrolet,Orlando 2.4 Lts. DOHC Station Wagon 5P. T/A Motor Otto,2400,1814,233
Kia,Quoris 3.8 Lts. V6 DOHC Sedan 4P. T/A Motor Otto,3800,1474,260
Hyundai,Genesis GLS 3.8 Lts. V6 DOHC Sedan 4P. T/A Motor Otto,3800,1247,258
Lexus,GS 450h Híbrido 3.5 Lts. DOHC Sedan 4P. T/SA (CVT). Vehículo Eléctrico Híbrido,3500,1247,145
M. Benz,C 180 1.6 Lts. DOHC Sedan 4P. T/A Motor Otto,1600,1474,146
M. Benz,C 180 1.6 Lts. DOHC Coupe 2P. T/A Motor Otto,1600,1474,146
Audi,Q3 2.0 Lts. T-FSI DOHC Station Wagon T/A 4x4 Motor CPSA Otto,2000,1474,179
Hyundai,New Tucson LM 2.4 Lts. GLS Limited DOHC Station Wagon 5P. 4WD T/A Motor Otto,2400,1814,221
Audi,Q3 2.0 Lts. TDI DOHC Station Wagon T/A 4x4 Motor CFGC Diesel,2000,1474,159
Ford,Ecosport Titanium 1.6 Lts. DOHC SUV 5P. T/M Motor Otto,1600,1134,183
Ford,Ecosport SE 1.6 Lts. DOHC SUV 5P. T/M Motor Otto,1600,1134,183
Peugeot,208 Limited 1.6 Lts. e-Hdi 92 HP SOHC Hatch Back 5P. T/M Motor Diesel,1600,1701,104
Peugeot,208 1.6 Lts. e-Hdi 92 HP SOHC CMP Hatch Back 3P. T/M Motor Diesel,1600,1701,106
M. Benz,C 180 1.6 Lts. DOHC Coupé 2P. T/M Motor Otto,1600,1474,182
BMW,530d 3.0 Lts. DOHC Sedan 4P. T/A Motor Diesel,3000,1701,165
Nissan,Altima 2.5 Lts. DOHC Sedan 4P. T/A Motor Otto,2500,1474,174
Nissan,Altima 3.5 Lts. DOHC Sedan 4P. T/A Motor Otto,3500,1474,212
Peugeot,508 GT 2.2 Lts. Hdi 204 HP DOHC Sedan 4P. T/A Motor Diesel,2200,1701,159
Kia,Optima 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1814,195
Porsche,Boxster 981 2.7 Lts. DOHC Cabriolet 2P. T/A Motor Otto,2700,1474,180
Kia,Optima 2.0 Lts. DOHC Sedan 4P. T/M Motor Otto,2000,1814,196
Volvo,S60 D2 Drive 1.6 Lts. Sedan 4P. T/A Motor Diesel,1600,1474,114
DFM,H30 Cross 1.6 Lts. DOHC Station Wagon 5P. T/A Motor Otto,1600,1247,205
DFM,H30 1.6 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1600,1247,205
DFM,S30 1.6 Lts. DOHC Sedan 4P. T/A Motor Otto,1600,1474,205
Opel,Astra OPC 2.0 Lts. DOHC Turbo Hatch Back 3P. T/M Motor Otto,2000,1474,260
Peugeot,308 Active 1.6 Lts. Hdi 92 HP SOHC Hatch Back 5P. T/M Motor Diesel,1600,1701,118
Peugeot,208 Premier 1.2 Lts. 82 HP DOHC Hatch Back 5P. T/M Motor Otto,1200,1701,116
Peugeot,208 Active 1.2 Lts. 82 HP DOHC Hatch Back 5P. T/M Motor Otto,1200,1701,116
Peugeot,208 Limited 1.6 Lts. Vti 120 HP DOHC Hatch Back 3P. T/M Motor Otto,1600,1701,144
Peugeot,208 Limited 1.6 Lts. Vti 120 HP DOHC Hatch Back 5P. T/M Motor Otto,1600,1701,144
Suzuki,Swift 1.2 Lts. DOHC Sedan 4P. T/A Motor Otto,1200,1474,157
Hyundai,Santa Fe DM 2.2 Lts. CRDi GLS DOHC Station Wagon 5P. 4WD T/A Motor Diesel,2200,1474,178
Hyundai,Santa Fe DM 2.2 Lts. CRDi GLS DOHC Station Wagon 5P. 2WD T/A Motor Diesel,2200,1474,178
Hyundai,Santa Fe DM 2.4 Lts. GLS DOHC Station Wagon 5P. 4WD T/A Motor Otto,2400,1474,211
Hyundai,Santa Fe DM 2.4 Lts. GLS DOHC Station Wagon 5P. 2WD T/A Motor Otto,2400,1474,211
M. Benz,SL 500 4.7 Lts. V8 DOHC Roadster Descapotable 2P. T/A Motor Otto,4700,1474,216
Haima,7 GLS 2.0 Lts. DOHC Station Wagon 5P. T/M Motor Otto,2000,1701,223
Hyundai,Santa Fe DM GLS 2.4 Lts. DOHC Station Wagon 5P. T/M 4x4 Motor Otto,2400,1474,279
Hyundai,Santa Fe DM GLS 2.4 Lts. DOHC Station Wagon 5P. T/M 4x2 Motor Otto,2400,1474,279
Citroen,DS5 1.6 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1600,1134,171
Peugeot,301 1.6 Lts. VTi 120 HP DOHC Sedan 4P. T/M Motor Otto,1600,1701,168
Skoda,Yeti 1.8 Lts. TSI DOHC Station Wagon 5P. T/M 4x4 Motor CDAA Otto,1800,1247,193
Volvo,V40 T4 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1474,129
Audi,A4 All Road 2.0 Lts. T-FSI DOHC Station Wagon 5P. T/A 4x4 Motor CDNC Otto,2000,1474,172
M. Benz,E 350 CDI 3.0 Lts. V6 DOHC Cabrio 2P. T/A Motor Diesel,3000,1134,202
M. Benz,E 350 CDI 3.0 Lts. V6 DOHC Coupe 2P. T/A Motor Diesel,3000,1134,202
M. Benz,A 200 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1701,140
Nissan,Tiida Elongation 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1474,161
Skoda,SuperB 2.0 Lts. TDI DOHC Sedan 4P. T/A Motor CFFB Diesel,2000,1474,161
Hyundai,Santa Fe DM GLS 2.2 Lts. CRDi DOHC Station Wagon 5P. T/M 4x4 Motor Diesel,2200,1474,158
Hyundai,Santa Fe DM GLS 2.2 Lts. CRDi DOHC Station Wagon 5P. T/M 4x2 Motor Diesel,2200,1474,158
Haima,2 SDX 1.5 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1500,1701,171
M. Benz,SL 63 AMG 5.5 Lts. DOHC Roadster Descapotable 2P. T/A Motor Otto,5500,1474,239
Haima,7 GLS 2.0 Lts. DOHC Station Wagon 5P. T/A Motor Otto,2000,1701,224
Kia,Cerato 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1474,155
Kia,Cerato 1.6 Lts. DOHC Sedan 4P. T/A Motor Otto,1600,1474,161
Opel,Meriva Enjoy 1.4 Lts. Turbo DOHC Station Wagon 5P. T/A Motor Otto,1400,1814,169
Fiat,Qubo Dynamic 1.4 Lts. SOHC Mini Van 5P. T/M Motor Otto,1400,1474,153
Skoda,Yeti 1.2T Lts. FRS SOHC Station Wagon 5P. T/M Motor CBZB Otto,1200,1247,176
Audi,A8 3.0 Lts. T-FSi DOHC Sedan 4P. T/A 4x4 Motor CGWA Otto,3000,1474,207
Volvo,V40 D2 Drive 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Diesel,1600,1474,95
Volvo,V40 CC D2 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Diesel,1600,1474,95
M. Benz,GLK 350 4Matic 3.5 Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,3500,1247,207
Toyota,FT86 2.0 Lts. DOHC Coupe 2P. T/M Motor Otto,2000,1247,181
Citroen,C-Elycée 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1474,154
Fiat,Panda Lounge 1.2 Lts. SOHC Hatch Back 5P. T/M Motor Otto,1200,1474,145
Chevrolet,Camaro ZL1 6.2 Lts. OHV Coupe 2P. T/M Motor Otto,6200,1247,304
Chevrolet,Camaro ZL1 6.2 Lts. OHV Coupe 2P. T/A Motor Otto,6200,1247,329
Audi,S8 4.0 Lts. T-FSI DOHC Sedan 4P. 4x4 T/A Motor CGTA Otto,4000,1474,237
Hyundai,Tucson LM 2.0 Lts. CRDi DOHC Station Wagon 5P. T/M 4WD Motor Diesel,2000,1474,149
Hyundai,Tucson LM 2.0 Lts. CRDi DOHC Station Wagon 5P. T/M 2WD Motor Diesel,2000,1474,149
Hyundai,Tucson LM FL 2.0 Lts. CRDi DOHC Station Wagon 5P. T/M 4WD Motor Diesel,2000,1474,149
Hyundai,Tucson LM FL 2.0 Lts. CRDi DOHC Station Wagon 5P. T/M 2WD Motor Diesel,2000,1474,149
Hyundai,Tucson LM 2.0 Lts. CRDi DOHC Station Wagon 5P. T/A 4WD Motor Diesel,2000,1474,187
Hyundai,Tucson LM 2.0 Lts. CRDi DOHC Station Wagon 5P. T/A 2WD Motor Diesel,2000,1474,187
Hyundai,Tucson LM FL 2.0 Lts. CRDi DOHC Station Wagon 5P. T/A 4WD Motor Diesel,2000,1474,187
Hyundai,Tucson LM FL 2.0 Lts. CRDi DOHC Station Wagon 5P. T/A 2WD Motor Diesel,2000,1474,187
Audi,A7 3.0 Lts. TDI DOHC Hatch Back 5 T/A 4x4 Motor CDUD Diesel,3000,1474,156
Skoda,Fabia 1.2 Lts. T-FSI DOHC Hatch Back 5P. T/M Motor CBZB Otto,1200,1247,149
Gac,GA-5 1.8 Lts. DOHC Sedan 4P. T/M Motor Otto,1800,1247,216
Honda,Accord 3.5 Lts. V6 DOHC Sedan 4P. T/A Motor Otto,3500,1474,230
Honda,Accord 2.4 Lts. DOHC Sedan 4P. T/A Motor Otto,2400,1474,191
Dodge,Grand Caravan SE 3.6 Lts. V6 VVT DOHC Station Wagon Tipo Van 5P. T/A Motor Otto,3600,1247,252
Dodge,Grand Caravan SXT 3.6 Lts. V6 VVT DOHC Station Wagon Tipo Van 5P. T/A Motor Otto,3600,1247,252
Dodge,Grand Caravan Crew 3.6 Lts. V6 VVT DOHC Station Wagon Tipo Van 5P. T/A Motor Otto,3600,1247,252
Dodge,Grand Caravan R/T 3.6 Lts. V6 VVT DOHC Station Wagon Tipo Van 5P. T/A Motor Otto,3600,1247,252
Geely,LOC Cross 1.3 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1300,1814,174
Hyundai,Santa Fe DM 3.3 Lts. GLS DOHC Station Wagon 5P. 4WD T/A Motor Otto,3300,1474,239
Audi,A7 3.0T Lts. FSI DOHC Sportback 5P. T/A 4x4 Motor CGWD Otto,3000,1474,190
Citroen,DS4 200HP 1.6 Lts.DOHC Hatch Back 5P T/M Motor Otto,1600,1134,150
Suzuki,New Alto 800 0.8 Lts. SOHC Hatch Back 5P. T/M Motor Otto,800,1814,124
M. Benz,A 200 1.6 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1600,1701,137
M. Benz,B 200 1.6 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1600,1474,136
Audi,A4 2.0 Lts. TDI DOHC Sedan 4P. T/A Motor CJCA Diesel,2000,1474,166
Jac,J5 2.0 Lts. DOHC Sedan 4P. T/M Motor Otto,2000,1588,226
Peugeot,4008 2.0 Lts. 150HP DOHC Station Wagon 5P. 4WD T/M Motor Otto,2000,1701,190
Mahindra,XUV 500 2.2 Lts. DOHC Station Wagon 5P. T/M AWD Motor Diesel,2200,1247,190
Mahindra,XUV 500 2.2 Lts. DOHC Station Wagon 5P. T/M 4x2 Motor Diesel,2200,1247,190
Peugeot,4008 2.0 Lts. 150HP DOHC Station Wagon 5P. 4WD T/A Motor Otto,2000,1701,192
Peugeot,4008 2.0 Lts. 150HP DOHC Station Wagon 5P. 4x2 T/A Motor Otto,2000,1701,192
Toyota,RAV4 2.0 Lts. DOHC Station Wagon 5P. 4x2 T/M Motor Otto,2000,1474,196
Toyota,RAV4 2.0 Lts. DOHC Station Wagon 5P. 4x4 T/M Motor Otto,2000,1474,196
Audi,S6 4.0 Lts. T-FSI DOHC Sedan 4P. 4x4 T/A Motor CEUC Otto,4000,1474,227
Audi,S7 4.0 Lts. T-FSI DOHC Hatch Back 5P. 4x4 T/A Motor CEUC Otto,4000,1474,227
Toyota,RAV4 2.5 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,2500,1474,203
Toyota,RAV4 2.5 Lts. DOHC Station Wagon 5P. T/A 4x2 Motor Otto,2500,1474,203
Toyota,RAV4 2.5 Lts. DOHC Station Wagon 5P. T/M 4x4 Motor Otto,2500,1474,195
Toyota,RAV4 2.5 Lts. DOHC Station Wagon 5P. T/M 4x2 Motor Otto,2500,1474,195
Audi,A3 1.4 Lts. T-FSI DOHC Hatch Back 3P. T/M Motor CMBA Otto,1400,1474,122
Audi,A3 1.4 Lts. T-FSI DOHC Hatch Back 5P. T/M Motor CMBA Otto,1400,1474,122
Toyota,Auris 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1474,161
M. Benz,A 200 CDI 1.8 Lts. DOHC Hatch Back 5P. T/A Motor Diesel,1800,1701,142
M. Benz,C 220 CDI 2.1 Lts. DOHC Coupe 2P. T/A Motor Diesel,2100,1474,178
M. Benz,C 220 CDI 2.1 Lts. DOHC SEDAN 4P. T/A Motor Diesel,2100,1474,156
Haima,New 3 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1814,182
Haima,New 3 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1814,182
Volvo,V40 D4 2.0 Lts. DOHC Hatch Back 5P. T/A Motor Diesel,2000,1474,137
Volvo,V40 CC D4 2.0 Lts. DOHC Hatch Back 5P. T/A Motor Diesel,2000,1474,137
Peugeot,301 Allure 1.6 Lts. Hdi 92 HP SOHC Sedan 4P. T/M Motor Diesel,1600,1701,118
Opel,Corsa-D Turbo 1.4 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1400,1134,133
Opel,Corsa-D Turbo 1.4 Lts. DOHC Hatch Back 3P. T/M Motor Otto,1400,1134,133
Jaguar,XF 2.2 Lts. DOHC Sedan 4P. T/A Motor Diesel,2200,1247,139
Jaguar,XF 2.0T Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1247,207
Land Rover,Freelander 2 2.0 Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,2000,1247,224
Haima,New 3 CVT 1.6 Lts. DOHC Sedan 4P. T/A Motor Otto,1600,1814,200
Haima,New 3 CVT 1.6 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1600,1814,200
Brilliance,V5 1.6 Lts. DOHC Station Wagon 5P. T/M Motor Otto,1600,1474,177
Brilliance,Euphoria (H530) 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1134,172
Brilliance,Euphoria (H530) 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1134,172
Dodge,Dart SXT 2.0 Lts. I4 DOHC Sedan 4P. T/A Motor Otto,2000,1134,217
Dodge,Dart Limited 2.0 Lts. I4 DOHC Sedan 4P. T/A Motor Otto,2000,1134,217
Dodge,Dart SE 2.0 Lts. I4 DOHC Sedan 4P. T/A Motor Otto,2000,1134,217
DFM,Joyear Cross 1.6 Lts. DOHC Station Wagon 5P. 4x2 T/M Motor Otto,1600,1588,183
DFM,Joyear KL 1.6 Lts. DOHC Station Wagon 5P. 4x2 T/M Motor Otto,1600,1588,183
DFM,Joyear LV 1.6 Lts. DOHC Station Wagon 5P. 4x2 T/M Motor Otto,1600,1588,183
BMW,M 135i / F21 3.0 Lts. DOHC Hatch Back 3P. T/A Motor Otto,3000,1814,175
BMW,M 125i / F21 2.0 Lts. DOHC Hatch Back 3P. T/M Motor Otto,3000,1814,154
Brilliance,V5 1.6 Lts. DOHC Station Wagon 5P. T/A Motor Otto,1600,1474,204
Brilliance,Euphoria (H530) 1.6 Lts. DOHC Sedan 4P. T/A Motor Otto,1600,1134,194
Brilliance,Euphoria (H530) 1.6 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1600,1134,194
Nissan,New Sentra 1.8 Lts. DOHC Sedan 4P. T/A Motor Otto,1800,1814,163
Nissan,New Sentra 1.8 Lts. DOHC Sedan 4P. T/M Motor Otto,1800,1814,169
Mini,John Cooper Works 1.6 Lts. DOHC Hatch Back 3P. T/M Motor Otto,1600,1588,174
Mini,John Cooper Works Clubman 1.6 Lts. DOHC Station Wagon 5P. T/M Motor Otto,1600,1588,174
Mini,John Cooper Works Convertible 1.6 Lts. DOHC Convertible 3P. T/M Motor Otto,1600,1588,174
Mini,John Cooper Works Coupe 1.6 Lts. DOHC Coupe 2P. T/M Motor Otto,1600,1588,174
Mini,John Cooper Works Roadster 1.6 Lts. DOHC Cabriolet 2P. T/M Motor Otto,1600,1588,174
Mini,John Cooper Works GP II 1.6 Lts. DOHC Hatch Back 3P. T/M Motor Otto,1600,1588,165
Subaru,Forester 2.0 Lts. Turbo DOHC Station Wagon 5P. CVT AWD Motor Otto,2000,1247,197
Subaru,Forester 2.5i-L Lts. DOHC Station Wagon 5P. CVT AWD Motor Otto,2500,1247,190
Subaru,Forester 2.5i-S Lts. DOHC Station Wagon 5P. CVT AWD Motor Otto,2500,1247,190
Subaru,Forester 2.5i Lts. DOHC Station Wagon 5P. CVT AWD Motor Otto,2500,1247,190
Mini,John Cooper Works 1.6 Lts. DOHC Hatch Back 3P. T/A Motor Otto,1600,1588,190
Mini,John Cooper Works Clubman 1.6 Lts. DOHC Station Wagon 5P. T/A Motor Otto,1600,1588,190
Mini,John Cooper Works Convertible 1.6 Lts. DOHC Convertible 3P. T/A Motor Otto,1600,1588,190
Mini,John Cooper Works Coupe 1.6 Lts. DOHC Coupe 2P. T/A Motor Otto,1600,1588,190
Mini,John Cooper Works Roadster 1.6 Lts. DOHC Cabriolet 2P. T/A Motor Otto,1600,1588,190
Subaru,Forester 2.0i-S 2.0 Lts. DOHC Station Wagon 5P. AWD T/M Motor Otto,2000,1247,186
Subaru,Forester 2.0i-L 2.0 Lts. DOHC Station Wagon 5P. AWD T/M Motor Otto,2000,1247,186
Subaru,Forester 2.0i 2.0 Lts. DOHC Station Wagon 5P. AWD T/M Motor Otto,2000,1247,186
Subaru,Forester 2.0i-S 2.0 Lts. DOHC Station Wagon 5P. AWD CVT Motor Otto,2000,1247,182
Subaru,Forester 2.0i-L 2.0 Lts. DOHC Station Wagon 5P. AWD CVT Motor Otto,2000,1247,182
Subaru,Forester 2.0i 2.0 Lts. DOHC Station Wagon 5P. AWD CVT Motor Otto,2000,1247,182
Hyundai,Sonata YF 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1474,190
Mazda,Mazda 6 2.5 Lts. DOHC Sedan 4P. T/A Motor Otto,2500,1814,174
Mazda,Mazda 6 2.2 Lts. DOHC Sedan 4P. T/A Motor Diesel,2200,1814,159
Chevrolet,Tracker 1.8 Lts. DOHC Station Wagon 5P. 4x4 AWD T/A Motor Otto,1800,1474,197
Chevrolet,Tracker 1.8 Lts. DOHC Station Wagon 5P. 4x2 FWD T/A Motor Otto,1800,1474,197
Audi,Q5 2.0 Lts. Tdi DOHC Station Wagon 5P. 4x4 T/A Motor CGLC Diesel,2000,1474,172
ZNA Dongfeng,Succe 2.0 Lts. DOHC Station Wagon 5P. 2WD T/A Motor Otto,2000,1474,236
Audi,A6 3.0 Lts. T-FSI DOHC Sedan 4P. 4x4 T/A Motor CGWD Otto,3000,1474,192
Audi,A6 3.0 Lts. T-FSI DOHC Station Wagon (Allroad) 5P. 4x4 T/A Motor CGWD Otto,3000,1474,190
Audi,A1 Quattro 2.0 Lts. T-FSI DOHC Hatch Back 3P. 4x4 T/M Motor Otto,2000,1701,199
Peugeot,308 CC (Roland Garros) 2.0 Lts. HDI DOHC Coupe Cabriolet 2P. T/A Motor Diesel,2000,1701,172
Mazda,Mazda 6 2.0 Lts. DOHC Sedan 4P. T/M Motor Otto,2000,1814,166
M. Benz,A 250 CGI 2.0 Lts. DOHC Hatch Back 5P. T/A Motor Otto,2000,1701,152
Volvo,V40 T4 1.6 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1600,1474,146
Mahindra,XUV 500 2.2 Lts. DOHC Station Wagon 5P. AWD T/M Motor Diesel,2200,1247,186
Mahindra,XUV 500 2.2 Lts. DOHC Station Wagon  5P. 4x2 T/M Motor Diesel,2200,1247,173
Mazda,Mazda6 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1814,172
Chevrolet,Tracker 1.8 Lts. DOHC Station Wagon 5P. T/M FWD Motor Otto,1800,1474,191
Chevrolet,Tracker 1.8 Lts. DOHC Station Wagon 5P. T/M AWD Motor Otto,1800,1474,191
Audi,A3 2.0 LTS. TDI DOHC HatchBack 3P. T/A Motor CRBC Diesel,2000,1474,120
Audi,A3 2.0 LTS. TDI DOHC SportBack 5P. T/A Motor CRBC Diesel,2000,1474,120
Audi,A3 2.0 LTS. TDI DOHC Sedan 4P. T/A Motor CRBC Diesel,2000,1474,122
Audi,A8 4.0 Lts.. T-FSI DOHC Sedan 4P. 4x4 T/A Motor CEUA Otto,4000,1474,225
Ford,Ecosport 2.0 Lts. DOHC Sation Wagon 5P. 4x2 T/A Motor Otto,2000,1134,197
Lexus,IS 250 2.5 Lts. DOHC Sedan 4P. T/A Motor Otto,2500,1588,211
Citroen,C-Elysée 1.6 Lts.HDI SOHC Sedan 4P. T/M Motor Diesel,1600,1474,114
Renault,Latitude 2.0 Lts. 16v DOHC Sedan 4P. T/A Motor Otto,2000,1588,203
Peugeot,208 Active 1.4 Lts. 68 HP HDI SOHC Hatch Back 5P. T/M Motor Diesel,1400,1701,108
Great Wall,Haval H6 2.4 Lts. SOHC Station Wagon 5P. 4x2 T/M Motor Otto,2400,1247,253
Citroen,C-Elysée 1.6 Lts. DOHC Sedan 4P. T/A Motor Otto,1600,1474,240
Porsche,Panamera GTS 4.8 Lts. DOHC Sedan 5P. T/A Motor Otto,4800,1474,250
Audi,Q5 2.0 Lts. T-FSI DOHC Station Wagon 5P. 4x4 T/A Motor CNCD Otto,2000,1474,184
Audi,RS4 4.2 Lts. FSI DOHC Station Wagon 5P. T/A 4x4 Motor Otto,4200,1474,249
Great Wall,Voleex C50 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1474,174
Toyota,Auris 1.6 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1600,1474,152
Citroen,C3 1.2 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1200,1474,120
Land Rover,Defender 90 Puma 2.2 Lts. DOHC Jeep 3P. T/M 4x4 Motor Diesel,2200,1134,266
Peugeot,3008 2.0 Lts. HDI DOHC 165 HP Station Wagon 5P. T/A Motor Diesel,2000,1701,169
Peugeot,5008 2.0 Lts. HDI DOHC 165 HP Station Wagon 5P. T/A Motor Diesel,2000,1701,176
Audi,Q5 3.0 Lts. T-FSI DOHC Station Wagon 5P. 4x4 T/A Motor Otto,3000,1474,202
Skoda,Rapid 1.2 Lts. TSI SOHC Sedan 4P. T/M Motor CVZB Otto,1200,1474,152
Skoda,Rapid 1.2 Lts. TSI SOHC Hatch Back 5P. T/M Motor CVZB Otto,1200,1474,152
Mini,John Cooper Works Countryman 1.6 Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,1600,1588,184
Mini,John Cooper Works Countryman 1.6 Lts. DOHC Station Wagon 5P. 4x2 T/A Motor Otto,1600,1588,184
Mini,Paceman 1.6 Lts. DOHC Coupe 3P. 4x4 T/A Motor Otto,1600,1474,184
Audi,TTS Quattro Stronic 2.0 Lts. TFSI DOHC Coupe 2P. T/A 4x4 Motor CDLB Otto,2000,1474,179
Audi,TTS Quattro Stronic 2.0 Lts. TFSI DOHC Roadster 2P. T/A 4x4 Motor CDLB Otto,2000,1474,184
Ssangyong,Korando 2.0 Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,2000,1588,208
Ssangyong,Korando 2.0 Lts. DOHC Station Wagon 5P. 4x2 T/A Motor Otto,2000,1588,184
Volvo,V40 T5 2.5 Lts. DOHC Hatch Back 5P. T/A Motor Otto,2500,1474,182
Volvo,V40 CC T5 2.5 Lts. DOHC Hatch Back 5P. T/A Motor Otto,2500,1474,182
Kia,Carens 2.0 Lts. DOHC Station Wagon 5P. 7 Pasajeros T/A Motor Otto,2000,1247,189
Kia,Carens 2.0 Lts. DOHC Station Wagon 5P. 5 Pasajeros T/A Motor Otto,2000,1247,189
Kia,Carens 2.0 Lts. DOHC Station Wagon 5P. 5 Pasajeros T/M Motor Otto,2000,1247,179
Kia,Carens 2.0 Lts. DOHC Station Wagon 5P. 7 Pasajeros T/M Motor Otto,2000,1247,179
Hyundai,Sonata YF 2.0 Lts. DOHC Sedan 4P. T/M Motor Otto,2000,1474,187
Alfa Romeo,Mito 1.4 Lts. 78 CV SOHC Hatch Back 3P. T/M Motor Otto,1400,1814,182
Mini,John Cooper Works Countryman 1.6 Lts. DOHC Station Wagon 5P. 4x4 T/M Motor Otto,1600,1588,172
Mini,John Cooper Works Countryman 1.6 Lts. DOHC Station Wagon 5P. 4x2 T/M Motor Otto,1600,1588,172
Mini,Paceman 1.6 Lts. DOHC Coupé 3P. 4x4 T/M Motor Otto,1600,1474,172
Geely,LC 1.3 Lts.DOHC Hatch Back 4P. T/M Motor Otto,1300,1588,171
Fiat,Grande Punto Active E5 1.4 Lts. SOHC Hatch Back 5P. T/M Motor Otto,1400,1247,149
Changan,CS35 1.6 Lts. DOHC Station Wagon 5P. T/M Motor Otto,1600,1134,177
Citroen,DS3 1.6 Lts. DOHC Hatch Back 3P. T/M Motor Otto,1600,1134,141
Citroen,C3 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1474,141
Change,Spla 1.4 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1400,1474,160
Change,Spla 1.4 Lts. VVT DOHC Hatch Back 5P. T/M Motor Otto,1400,1474,147
Geely,EX 7 2.0 Lts. DOHC Station Wagon 5P. T/M Motor Otto,2000,1134,198
Changan,EADO 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1134,189
Subaru,Outback 2.0 Lts. DOHC Station Wagon 5P. 4x4 CVT Motor Diesel,2000,1814,166
Citroen,DS3 Racing 1.6 Lts. DOHC Hatch back 3P. T/M Motor Otto,1600,1134,166
Citroen,C3 1.4 Lts. HDI DOHC Hatch Back 5P. T/M Motor Diesel,1400,1474,111
Porsche,Cayman S PDK 3.4 Lts. DOHC Coupe 3P. T/A Motor Otto,3400,1474,195
Jaguar,XF 3.0 Lts. DOHC Sedan 4P T/A Motor Otto,3000,1247,227
Maserati,Quattroporte 3.8 Lts. DOHC Sedan 4P. T/A Motor Otto,3800,1474,274
Nissan,Note 1.6 Lts. DOHC Hatch Back 5P. T/A Tipo CVT Motor Otto,1600,1814,161
Nissan,Note 1.6 Lts. DOHC Hatch Back 5P. T/M Tipo CVT Motor Otto,1600,1814,162
Faw,V5 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1474,152
